,Website,Journal,Volume,Issue,Title,Download Link
0,AMS,clim,Volume 34,Issue 15,A Spatial Evaluation of Arctic Sea Ice and Regional Limitations in CMIP6 Historical Simulations,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/15/JCLI-D-20-0491.1.pdf
0,AMS,clim,Volume 34,Issue 15,Long-Lived Mesoscale Convective Systems over Eastern South Africa,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/15/JCLI-D-20-0851.1.pdf
0,AMS,clim,Volume 34,Issue 15,Gross Discrepancies between Observed and Simulated Twentieth-to-Twenty-First-Century Precipitation Trends in Southeastern South America,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/15/JCLI-D-20-0746.1.pdf
0,AMS,clim,Volume 34,Issue 15,Tracking the Atmospheric–Terrestrial Water Cycle over the Tibetan Plateau Based on ERA5 and GRACE,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/15/JCLI-D-20-0692.1.pdf
0,AMS,clim,Volume 34,Issue 15,Understanding the Roles of Convective Trigger Functions in the Diurnal Cycle of Precipitation in the NCAR CAM5,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/15/JCLI-D-20-0699.1.pdf
0,AMS,clim,Volume 34,Issue 16,SC-Earth: A Station-Based Serially Complete Earth Dataset from 1950 to 2019,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-21-0067.1.pdf
0,AMS,clim,Volume 34,Issue 16,Analysis of the Antarctic Ozone Hole in November,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0906.1.pdf
0,AMS,clim,Volume 34,Issue 16,Convectively Coupled Kelvin Waves over Tropical South America,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0662.1.pdf
0,AMS,clim,Volume 34,Issue 16,Factors Controlling the Diversities of MJO Propagation and Intensity,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0859.1.pdf
0,AMS,clim,Volume 34,Issue 16,The Role of the Background Meridional Moisture Gradient on the Propagation of the MJO over the Maritime Continent,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0085.1.pdf
0,AMS,clim,Volume 34,Issue 16,Subpolar Gyre–AMOC–Atmosphere Interactions on Multidecadal Timescales in a Version of the Kiel Climate Model,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0725.1.pdf
0,AMS,clim,Volume 34,Issue 16,The Source of Uncertainty in Projecting the Anomalous Western North Pacific Anticyclone during El Niño–Decaying Summers,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0904.1.pdf
0,AMS,clim,Volume 34,Issue 16,Very Rare Heat Extremes: Quantifying and Understanding Using Ensemble Reinitialization,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0916.1.pdf
0,AMS,clim,Volume 34,Issue 16,Large Differences in Diffuse Solar Radiation among Current-Generation Reanalysis and Satellite-Derived Products,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0979.1.pdf
0,AMS,clim,Volume 34,Issue 16,Radiative Feedbacks on Land Surface Change and Associated Tropical Precipitation Shifts,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0883.1.pdf
0,AMS,clim,Volume 34,Issue 16,Influence of Dust on the Initiation of Neoproterozoic Snowball Earth Events,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0803.1.pdf
0,AMS,clim,Volume 34,Issue 16,Roles of the Rocky Mountains in the Atlantic and Pacific Meridional Overturning Circulations,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0819.1.pdf
0,AMS,clim,Volume 34,Issue 16,The Impact of Tropical Atlantic SST Variability on the Tropical Atmosphere during Boreal Summer,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0259.1.pdf
0,AMS,clim,Volume 34,Issue 16,"The Large-Scale, Long-Term Coupling of Temperature, Hydrology, and Water Isotopes",https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0563.1.pdf
0,AMS,clim,Volume 34,Issue 16,Influence of Atmospheric Circulation on Glacier Mass Balance in Western Tibet: An Analysis Based on Observations and Modeling,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0988.1.pdf
0,AMS,clim,Volume 34,Issue 16,Interdecadal Strengthening in the Independent Relationship between the East Asian Summer Monsoon and the Indian Ocean Basin Mode around the Early 1990s,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0825.1.pdf
0,AMS,clim,Volume 34,Issue 16,Recent Trends in Summer Atmospheric Circulation in the North Atlantic/European Region: Is There a Role for Anthropogenic Aerosols?,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0665.1.pdf
0,AMS,clim,Volume 34,Issue 16,Roles of TAO/TRITON and Argo in Tropical Pacific Observing Systems: An OSSE Study for Multiple Time Scale Variability,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0951.1.pdf
0,AMS,clim,Volume 34,Issue 16,Spatial and Temporal Trends and Variabilities of Hailstones in the United States Northern Great Plains and Their Possible Attributions,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0245.1.pdf
0,AMS,clim,Volume 34,Issue 16,Changes in the Characteristics of the North Pacific Jet as a Conduit for U.S. Surface Air Temperature in Boreal Winter across the Late 1990s,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0353.1.pdf
0,AMS,clim,Volume 34,Issue 16,Long-Lead Seasonal Prediction of Streamflow over the Upper Colorado River Basin: The Role of the Pacific Sea Surface Temperature and Beyond,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0824.1.pdf
0,AMS,clim,Volume 34,Issue 16,Drivers of Twenty-First-Century U.S. Winter Precipitation Trends in CMIP6 Models: A Storyline-Based Approach,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-21-0080.1.pdf
0,AMS,clim,Volume 34,Issue 16,Characteristics of Inherent Coupling Structure of Model Climates,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0700.1.pdf
0,AMS,clim,Volume 34,Issue 16,"An Evaluation of CMIP6 Historical Simulations of the Cold Season Teleconnection between Tropical Indo-Pacific Sea Surface Temperatures and Precipitation in Southwest Asia, the Coastal Middle East, and Northern Pakistan and India",https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-19-1026.1.pdf
0,AMS,clim,Volume 34,Issue 16,Possible Impacts of December Laptev Sea Ice on Indian Ocean Dipole Conditions during Spring,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/16/JCLI-D-20-0980.1.pdf
0,AMS,clim,Volume 34,Issue 17,Benchmarking Performance Changes in the Simulation of Extratropical Modes of Variability across CMIP Generations,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0832.1.pdf
0,AMS,clim,Volume 34,Issue 17,The Climatology and the Midwinter Suppression of the Cold-Season North Pacific Storm Track in CMIP6 Models,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0337.1.pdf
0,AMS,clim,Volume 34,Issue 17,Strong Quasi-Stationary Wintertime Atmospheric Surface Pressure Anomalies Drive a Dipole Pattern in the Subantarctic Mode Water Formation,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0593.1.pdf
0,AMS,clim,Volume 34,Issue 17,Quantifying the Mechanisms of Atmospheric Circulation Response to Greenhouse Gas Increases in a Forcing–Feedback Framework,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0778.1.pdf
0,AMS,clim,Volume 34,Issue 17,Response of Regional Asian Summer Monsoons to the Effect of Reduced Surface Albedo in Different Tibetan Plateau Domains in Idealized Model Experiments,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0500.1.pdf
0,AMS,clim,Volume 34,Issue 17,Projected Sea Level Changes in the Marginal Seas near China Based on Dynamical Downscaling,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0796.1.pdf
0,AMS,clim,Volume 34,Issue 17,Variable Nordic Seas Inflow Linked to Shifts in North Atlantic Circulation,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0917.1.pdf
0,AMS,clim,Volume 34,Issue 17,Planetary-Wave-Induced Strengthening of the AMOC Forced by Poleward Intensified Southern Hemisphere Westerly Winds,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0858.1.pdf
0,AMS,clim,Volume 34,Issue 17,A Data Assimilation Approach to Last Millennium Temperature Field Reconstruction Using a Limited High-Sensitivity Proxy Network,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0661.1.pdf
0,AMS,clim,Volume 34,Issue 17,Seasonal Forecast of Nonmonsoonal Winter Precipitation over the Eurasian Continent Using Machine-Learning Models,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-21-0113.1.pdf
0,AMS,clim,Volume 34,Issue 17,Relative Contributions of Internal Atmospheric Variability and Surface Processes to the Interannual Variations in Wintertime Arctic Surface Air Temperatures,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0779.1.pdf
0,AMS,clim,Volume 34,Issue 17,Decadal Modulation of Transbasin Variability on Extended Boreal Summer Tropical Cyclone Activity in the Tropical North Pacific and Atlantic Basins,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0249.1.pdf
0,AMS,clim,Volume 34,Issue 17,A Recent Increase in Long-Lived Heatwaves in China under the Joint Influence of South Asia and Western North Pacific Subtropical Highs,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-21-0014.1.pdf
0,AMS,clim,Volume 34,Issue 17,Predictability of U.S. Regional Extreme Precipitation Occurrence Based on Large-Scale Meteorological Patterns (LSMPs),https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-21-0137.1.pdf
0,AMS,clim,Volume 34,Issue 17,The Coupling between Convective Variability and Large-Scale Flow Patterns Observed during PISTON 2018–19,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0785.1.pdf
0,AMS,clim,Volume 34,Issue 17,The Influence of Fire Aerosols on Surface Climate and Gross Primary Production in the Energy Exascale Earth System Model (E3SM),https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-21-0193.1.pdf
0,AMS,clim,Volume 34,Issue 17,Development of the Extratropical Response to the Stratospheric Quasi-Biennial Oscillation,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0960.1.pdf
0,AMS,clim,Volume 34,Issue 17,Climatology of Linear Mesoscale Convective System Morphology in the United States Based on the Random-Forests Method,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0862.1.pdf
0,AMS,clim,Volume 34,Issue 17,Nonlinearity in the Pathway of El Niño–Southern Oscillation to the Tropical North Atlantic,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-0952.1.pdf
0,AMS,clim,Volume 34,Issue 17,Antarctic Peninsula Regional Circulation and Its Impact on the Surface Melt of Larsen C Ice Shelf,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-20-1002.1.pdf
0,AMS,clim,Volume 34,Issue 17,"Evaluation of Clouds, Radiation, and Precipitation in CMIP6 Models Using Global Weather States Derived from ISCCP-H Cloud Property Data",https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-21-0076.1.pdf
0,AMS,clim,Volume 34,Issue 17,Reduced High-Latitude Land Seasonality in Climates with Very High Carbon Dioxide,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/17/JCLI-D-21-0131.1.pdf
0,AMS,clim,Volume 34,Issue 18,"Flash Drought Characteristics by Different Severities in Humid Subtropical Basins: A Case Study in the Gan River Basin, China",https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0596.1.pdf
0,AMS,clim,Volume 34,Issue 18,A Common Base Mode of Asian Summer Monsoon Variability across Timescales,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0856.1.pdf
0,AMS,clim,Volume 34,Issue 18,Frequency-Dependent Estimation of Effective Spatial Degrees of Freedom,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0228.1.pdf
0,AMS,clim,Volume 34,Issue 18,Impacts of a Midlatitude Oceanic Frontal Zone for the Baroclinic Annular Mode in the Southern Hemisphere,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0359.1.pdf
0,AMS,clim,Volume 34,Issue 18,Impact of Seasonality in the North Atlantic Jet Stream and Storm Migration on the Seasonality of Hurricane Translation Speed Changes,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0642.1.pdf
0,AMS,clim,Volume 34,Issue 18,Assessment and Intercomparison of NOAA Daily Optimum Interpolation Sea Surface Temperature (DOISST) Version 2.1,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-21-0001.1.pdf
0,AMS,clim,Volume 34,Issue 18,Tropical Cyclone Footprints in Long-Term Mean State and Multiscale Climate Variability in the Western North Pacific as Seen in the JRA-55 Reanalysis,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0887.1.pdf
0,AMS,clim,Volume 34,Issue 18,Decadal and Multidecadal Variability in ERSSTv5 Global SST during 1879–2018,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0902.1.pdf
0,AMS,clim,Volume 34,Issue 18,How Do Multiscale Interactions Affect Extreme Precipitation in Eastern Central Asia?,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0763.1.pdf
0,AMS,clim,Volume 34,Issue 18,Combined Effect of ENSO and AO on Winter Temperatures of the Korean Peninsula on Subseasonal Time Scales,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0772.1.pdf
0,AMS,clim,Volume 34,Issue 18,Assessment of Extreme Precipitation Indices over Indochina and South China in CMIP6 Models,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0948.1.pdf
0,AMS,clim,Volume 34,Issue 18,Multidecadal Variations in the East Asian Winter Monsoon and Their Relationship with the Atlantic Multidecadal Oscillation since 1850,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-21-0073.1.pdf
0,AMS,clim,Volume 34,Issue 18,Central Asian Precipitation Shaped by the Tropical Pacific Decadal Variability and the Atlantic Multidecadal Variability,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0905.1.pdf
0,AMS,clim,Volume 34,Issue 18,Global Oceanic Overturning Circulation Forced by the Competition between Greenhouse Gases and Continental Ice Sheets during the Last Deglaciation,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-21-0125.1.pdf
0,AMS,clim,Volume 34,Issue 18,Subseasonal-to-Seasonal Extreme Precipitation Events in the Contiguous United States: Generation of a Database and Climatology,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0580.1.pdf
0,AMS,clim,Volume 34,Issue 18,Clustering Analysis of Autumn Weather Regimes in the Northeast United States,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0243.1.pdf
0,AMS,clim,Volume 34,Issue 18,Evaluating Diurnal Rainfall Signal Performance from CMIP5 to CMIP6,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0812.1.pdf
0,AMS,clim,Volume 34,Issue 18,Evaluation of the Performance of CMIP5 and CMIP6 Models in Simulating the Victoria Mode–El Niño Relationship,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0927.1.pdf
0,AMS,clim,Volume 34,Issue 18,Testing Methods of Pattern Extraction for Climate Data Using Synthetic Modes,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0871.1.pdf
0,AMS,clim,Volume 34,Issue 18,The South Pacific Pressure Trend Dipole and the Southern Blob,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0886.1.pdf
0,AMS,clim,Volume 34,Issue 18,Regime Behavior in the Upper Stratosphere as a Precursor of Stratosphere–Troposphere Coupling in the Northern Winter,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0831.1.pdf
0,AMS,clim,Volume 34,Issue 18,The Influence of Variability in Meridional Overturning on Global Ocean Circulation,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-21-0119.1.pdf
0,AMS,clim,Volume 34,Issue 18,Robust Atmospheric River Response to Global Warming in Idealized and Comprehensive Climate Models,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-1005.1.pdf
0,AMS,clim,Volume 34,Issue 18,A New Combined Detection Algorithm for Blocking and Subtropical Ridges,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/18/JCLI-D-20-0658.1.pdf
0,AMS,clim,Volume 34,Issue 19,A New Framework for Identifying and Investigating Seasonal Climate Extremes,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/19/JCLI-D-20-0953.1.pdf
0,AMS,clim,Volume 34,Issue 19,Interdecadal Variations of Different Types of Summer Heat Waves in Northeast China Associated with AMO and PDO,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/19/JCLI-D-20-0939.1.pdf
0,AMS,clim,Volume 34,Issue 19,The Role of Elevated Terrain and the Gulf of Mexico in the Production of Severe Local Storm Environments over North America,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/19/JCLI-D-20-0607.1.pdf
0,AMS,clim,Volume 34,Issue 19,A Moments View of Climatology and Variability of the Asian Summer Monsoon Anticyclone,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/19/JCLI-D-20-0729.1.pdf
0,AMS,clim,Volume 34,Issue 19,Importance of Supersaturation in Arctic Black Carbon Simulations,https://journals.ametsoc.org/downloadpdf/view/journals/clim/34/19/JCLI-D-20-0994.1.pdf
